ID;edad;trabajo;estado_civil;educacion;deuda;saldo;vivienda;prestamo;tipo_contacto;duracion;fecha_contacto;campaign;tiempo_transcurrido;contactos_anteriores;resultado_campanas_anteriores;target
26952;37;entrepreneur;casado;universitarios;no;310;no;no;movil;76;1-sep-2021;1;-1;0;;no
26953;39;management;soltero;universitarios;no;816;si;no;movil;37;27-aug-2021;3;-1;0;;no
26954;35;management;casado;universitarios;no;244;si;no;movil;155;11-may-2021;2;173;1;sin_exito;no
26955;38;admin.;soltero;secundaria/superiores;no;883;si;no;movil;95;12-may-2021;1;327;9;otro;no
26956;30;blue-collar;casado;priamaria;no;595;si;no;;231;23-may-2021;1;-1;0;;no
26957;48;blue-collar;casado;secundaria/superiores;no;1562;no;no;;50;17-jun-2021;2;-1;0;;no
26958;41;technician;soltero;universitarios;no;1413;no;no;fijo;81;26-aug-2021;5;-1;0;;no
26959;28;admin.;soltero;secundaria/superiores;no;3029;si;no;movil;58;18-may-2021;6;-1;0;;no
26960;40;services;casado;secundaria/superiores;no;87;si;si;movil;116;21-nov-2021;2;113;4;sin_exito;no
26961;42;blue-collar;casado;priamaria;no;1017;si;no;;11;3-jun-2021;18;-1;0;;no
26962;38;unemployed;casado;secundaria/superiores;no;0;no;no;movil;168;24-jul-2021;2;-1;0;;no
26963;35;services;casado;secundaria/superiores;no;27;si;si;movil;442;5-may-2021;2;278;3;sin_exito;no
26964;30;technician;casado;secundaria/superiores;no;42;no;no;movil;140;28-aug-2021;3;-1;0;;no
26965;35;blue-collar;divorciado;secundaria/superiores;no;52;si;no;;574;30-may-2021;1;-1;0;;no
26966;26;unemployed;casado;priamaria;no;70;si;no;;99;28-may-2021;2;-1;0;;no
26967;31;management;casado;universitarios;no;1812;no;no;movil;461;30-apr-2021;1;-1;0;;si
26968;35;management;casado;universitarios;no;1108;si;no;movil;52;17-nov-2021;1;-1;0;;no
26969;34;housemaid;casado;priamaria;no;326;no;no;movil;17;8-aug-2021;7;-1;0;;no
26970;55;technician;casado;;no;240;si;no;movil;108;2-aug-2021;3;277;1;exito;si
26971;35;management;soltero;universitarios;no;635;no;no;movil;547;15-jul-2021;12;-1;0;;no
26972;49;technician;divorciado;secundaria/superiores;no;342;no;si;movil;58;19-nov-2021;3;-1;0;;no
26973;54;management;casado;universitarios;no;0;no;no;;120;5-may-2021;2;-1;0;;no
26974;46;entrepreneur;casado;universitarios;no;1082;si;si;movil;288;18-nov-2021;1;-1;0;;no
26975;31;technician;soltero;secundaria/superiores;no;106;si;no;movil;94;8-may-2021;1;-1;0;;no
26976;57;management;casado;secundaria/superiores;no;7633;no;no;movil;301;12-aug-2021;1;-1;0;;no
26977;32;admin.;soltero;secundaria/superiores;no;217;si;no;;345;5-may-2021;1;-1;0;;no
26978;22;student;soltero;;no;1215;no;no;movil;154;11-aug-2021;1;-1;0;;no
26979;44;technician;divorciado;secundaria/superiores;no;2179;no;no;movil;180;28-aug-2021;10;-1;0;;no
26980;51;management;casado;universitarios;no;941;si;si;movil;252;18-jul-2021;6;-1;0;;no
26981;28;blue-collar;casado;universitarios;no;902;si;no;fijo;296;28-jul-2021;2;-1;0;;no
26982;28;technician;soltero;secundaria/superiores;no;468;si;no;;152;13-may-2021;3;-1;0;;no
26983;59;retired;casado;secundaria/superiores;no;161;si;no;movil;272;21-jul-2021;2;-1;0;;no
26984;28;technician;soltero;secundaria/superiores;no;181;si;no;movil;139;28-jul-2021;3;-1;0;;no
26985;30;admin.;soltero;secundaria/superiores;no;19;no;no;movil;372;29-jan-2021;1;-1;0;;no
26986;39;blue-collar;casado;priamaria;no;1551;no;no;;264;17-jun-2021;16;-1;0;;no
26987;57;technician;casado;priamaria;no;4442;no;no;movil;97;8-jul-2021;6;-1;0;;no
26988;34;services;casado;secundaria/superiores;no;314;si;si;fijo;114;5-feb-2021;3;-1;0;;no
26989;48;technician;casado;universitarios;no;2;no;no;movil;165;3-feb-2021;5;6;3;otro;no
26990;63;retired;casado;;no;2193;no;no;fijo;1348;21-apr-2021;4;-1;0;;si
26991;48;admin.;casado;secundaria/superiores;no;13551;no;no;;89;11-jun-2021;3;-1;0;;no
26992;36;blue-collar;casado;secundaria/superiores;no;7449;si;no;movil;187;20-nov-2021;2;-1;0;;no
26993;36;technician;casado;universitarios;no;530;si;no;movil;239;15-may-2021;2;-1;0;;no
26994;32;management;soltero;universitarios;no;46;no;no;movil;788;21-aug-2021;6;-1;0;;si
26995;27;student;soltero;;no;3511;no;no;movil;300;4-dec-2021;3;-1;0;;no
26996;44;housemaid;casado;priamaria;no;2388;no;no;movil;570;21-nov-2021;2;-1;0;;no
26997;54;technician;divorciado;secundaria/superiores;no;-369;no;no;movil;246;22-jul-2021;4;-1;0;;no
26998;38;management;soltero;universitarios;no;-145;si;no;movil;54;21-jul-2021;2;-1;0;;no
26999;42;management;casado;priamaria;no;4362;no;no;;238;9-jun-2021;1;-1;0;;no
27000;40;technician;casado;secundaria/superiores;no;169;si;no;movil;43;18-aug-2021;4;-1;0;;no
27001;48;blue-collar;divorciado;priamaria;no;0;no;no;movil;324;11-jul-2021;2;-1;0;;no
27002;54;management;divorciado;universitarios;no;92;no;si;fijo;86;7-jul-2021;4;-1;0;;no
27003;28;unemployed;soltero;secundaria/superiores;no;559;si;no;;236;4-jun-2021;1;-1;0;;no
27004;36;student;casado;priamaria;no;3503;no;no;;31;6-jun-2021;1;-1;0;;no
27005;28;services;casado;secundaria/superiores;no;1394;si;no;movil;293;20-apr-2021;2;-1;0;;no
27006;35;management;soltero;universitarios;no;992;no;si;movil;238;1-sep-2021;1;-1;0;;si
27007;26;technician;soltero;universitarios;no;36;no;si;;502;4-jul-2021;2;-1;0;;no
27008;30;blue-collar;soltero;secundaria/superiores;no;445;si;no;movil;218;16-apr-2021;1;330;2;sin_exito;no
27009;30;unemployed;soltero;secundaria/superiores;no;2424;no;no;movil;337;15-feb-2021;1;95;2;exito;si
27010;37;housemaid;casado;secundaria/superiores;no;1863;no;no;movil;163;6-aug-2021;2;-1;0;;no
27011;52;retired;casado;secundaria/superiores;no;5423;no;si;movil;93;17-nov-2021;1;115;1;sin_exito;no
27012;30;management;soltero;universitarios;no;-218;si;no;movil;13;27-aug-2021;15;-1;0;;no
27013;29;admin.;casado;secundaria/superiores;no;1634;si;no;;402;4-jun-2021;2;-1;0;;no
27014;49;retired;divorciado;priamaria;no;150;no;no;;254;17-jun-2021;1;-1;0;;no
27015;49;technician;casado;secundaria/superiores;no;425;si;no;movil;816;12-may-2021;1;342;4;sin_exito;no
27016;51;self-employed;casado;secundaria/superiores;no;421;si;no;movil;306;14-may-2021;4;-1;0;;no
27017;28;unemployed;soltero;secundaria/superiores;no;3463;no;no;movil;64;3-feb-2021;1;-1;0;;no
27018;47;blue-collar;divorciado;secundaria/superiores;si;-535;si;no;movil;71;30-jul-2021;2;-1;0;;no
27019;27;unemployed;soltero;secundaria/superiores;no;1301;no;no;movil;817;9-feb-2021;5;-1;0;;no
27020;54;retired;casado;secundaria/superiores;no;3846;si;si;;216;19-jun-2021;2;-1;0;;no
27021;37;management;casado;universitarios;no;4357;no;no;movil;548;31-jul-2021;2;-1;0;;no
27022;38;management;casado;;no;1349;si;no;;100;6-may-2021;1;-1;0;;no
27023;51;technician;casado;;no;-174;si;si;movil;348;17-nov-2021;1;-1;0;;no
27024;42;technician;casado;secundaria/superiores;no;1539;no;no;movil;63;19-jun-2021;5;211;2;sin_exito;no
27025;45;admin.;divorciado;secundaria/superiores;no;8032;no;no;movil;73;20-nov-2021;1;-1;0;;no
27026;56;services;casado;secundaria/superiores;no;159;si;no;movil;132;20-apr-2021;3;-1;0;;no
27027;51;housemaid;casado;secundaria/superiores;si;-1013;si;no;;664;26-may-2021;1;-1;0;;no
27028;34;entrepreneur;casado;secundaria/superiores;no;3119;si;no;movil;505;20-nov-2021;1;183;4;sin_exito;no
27029;31;services;casado;secundaria/superiores;no;-538;no;si;;284;27-may-2021;1;-1;0;;no
27030;56;unemployed;casado;priamaria;no;0;si;no;;250;26-may-2021;1;-1;0;;no
27031;33;technician;casado;secundaria/superiores;no;844;si;no;movil;476;23-jul-2021;3;-1;0;;no
27032;61;retired;casado;universitarios;no;2557;si;no;movil;89;10-nov-2021;1;91;4;exito;si
27033;43;management;divorciado;universitarios;no;38;si;no;movil;197;25-jul-2021;6;-1;0;;no
27034;72;retired;casado;priamaria;no;3856;no;no;movil;582;10-dec-2021;4;115;1;otro;si
27035;30;blue-collar;casado;priamaria;no;4;si;no;;34;2-jun-2021;1;-1;0;;no
27036;40;technician;casado;universitarios;no;516;si;no;movil;175;9-feb-2021;5;12;1;otro;no
27037;52;services;casado;secundaria/superiores;no;0;no;no;movil;202;21-aug-2021;4;-1;0;;no
27038;41;technician;casado;secundaria/superiores;no;55;si;no;movil;185;6-aug-2021;4;-1;0;;no
27039;48;admin.;divorciado;secundaria/superiores;no;1282;si;no;movil;123;11-may-2021;2;343;2;otro;no
27040;42;housemaid;divorciado;secundaria/superiores;no;314;no;no;;249;9-jun-2021;2;-1;0;;no
27041;38;services;divorciado;secundaria/superiores;no;49;si;no;movil;43;18-may-2021;1;367;2;exito;no
27042;30;technician;soltero;secundaria/superiores;no;3048;no;si;movil;223;20-aug-2021;2;-1;0;;no
27043;43;housemaid;casado;secundaria/superiores;no;1476;no;no;;216;12-jun-2021;2;-1;0;;no
27044;25;student;soltero;secundaria/superiores;no;486;no;no;movil;273;13-sep-2021;3;199;4;sin_exito;si
27045;30;blue-collar;casado;secundaria/superiores;no;1;no;si;movil;347;9-jul-2021;1;-1;0;;no
27046;48;blue-collar;casado;priamaria;no;193;no;si;movil;64;25-aug-2021;10;-1;0;;no
27047;55;technician;casado;universitarios;no;1181;no;no;movil;42;21-nov-2021;1;-1;0;;no
27048;32;blue-collar;soltero;secundaria/superiores;no;-204;si;si;;202;26-may-2021;2;-1;0;;no
27049;57;management;divorciado;universitarios;no;8897;si;no;movil;865;12-aug-2021;2;-1;0;;si
27050;33;admin.;casado;universitarios;no;88;si;si;movil;86;18-nov-2021;1;-1;0;;no
27051;51;unemployed;casado;universitarios;no;1801;no;no;movil;838;16-apr-2021;3;-1;0;;si
27052;57;retired;casado;universitarios;no;31;no;no;movil;260;19-aug-2021;2;-1;0;;no
27053;49;blue-collar;casado;secundaria/superiores;no;863;si;si;fijo;101;8-may-2021;1;-1;0;;no
27054;45;services;casado;secundaria/superiores;no;3638;si;si;;313;3-jun-2021;7;-1;0;;no
27055;30;management;soltero;universitarios;no;2708;no;no;movil;479;19-nov-2021;1;-1;0;;no
27056;54;admin.;casado;secundaria/superiores;no;42;si;no;;192;12-may-2021;2;-1;0;;no
27057;29;unemployed;soltero;secundaria/superiores;no;1562;si;no;movil;286;5-feb-2021;1;-1;0;;no
27058;31;admin.;casado;secundaria/superiores;no;89;no;no;;297;7-may-2021;3;-1;0;;no
27059;48;technician;casado;secundaria/superiores;no;219;si;si;;154;29-may-2021;4;-1;0;;no
27060;31;technician;soltero;universitarios;no;162;no;no;movil;13;28-aug-2021;9;-1;0;;no
27061;50;services;soltero;secundaria/superiores;no;294;no;no;movil;73;23-jul-2021;1;-1;0;;no
27062;45;technician;divorciado;secundaria/superiores;no;146;no;no;movil;216;8-jul-2021;1;-1;0;;no
27063;36;services;casado;secundaria/superiores;no;211;si;no;;93;9-may-2021;2;-1;0;;no
27064;37;technician;casado;secundaria/superiores;si;-143;si;no;movil;95;4-feb-2021;1;-1;0;;no
27065;32;blue-collar;soltero;secundaria/superiores;no;2137;no;no;movil;423;13-may-2021;1;349;1;sin_exito;no
27066;46;management;casado;universitarios;no;2199;no;no;fijo;146;27-may-2021;1;-1;0;;no
27067;48;blue-collar;casado;secundaria/superiores;no;264;no;no;movil;439;6-feb-2021;2;-1;0;;no
27068;45;technician;divorciado;secundaria/superiores;no;809;si;no;movil;155;13-may-2021;2;363;4;sin_exito;no
27069;56;technician;casado;secundaria/superiores;no;64;no;no;movil;35;19-aug-2021;4;-1;0;;no
27070;32;technician;soltero;universitarios;no;1012;no;no;movil;178;14-apr-2021;1;-1;0;;no
27071;22;student;soltero;secundaria/superiores;no;23;no;no;movil;137;27-oct-2021;1;-1;0;;si
27072;38;technician;divorciado;universitarios;no;1805;no;no;;952;9-jun-2021;2;-1;0;;si
27073;42;admin.;soltero;secundaria/superiores;no;2534;no;no;movil;105;29-jul-2021;2;-1;0;;no
27074;45;management;casado;universitarios;no;1186;no;no;movil;25;29-aug-2021;7;-1;0;;no
27075;57;management;casado;universitarios;no;0;no;no;movil;188;19-aug-2021;4;-1;0;;no
27076;46;management;casado;universitarios;no;466;si;no;movil;109;31-jul-2021;8;-1;0;;no
27077;47;housemaid;casado;priamaria;no;183;no;no;movil;144;13-aug-2021;1;-1;0;;no
27078;35;technician;casado;secundaria/superiores;no;-195;no;no;movil;309;31-jul-2021;4;-1;0;;no
27079;31;technician;casado;secundaria/superiores;no;172;no;no;movil;151;8-aug-2021;2;-1;0;;no
27080;29;management;soltero;universitarios;no;1514;si;no;fijo;363;5-may-2021;1;333;7;otro;no
27081;57;entrepreneur;casado;universitarios;si;-524;si;no;;199;16-may-2021;4;-1;0;;no
27082;29;blue-collar;soltero;secundaria/superiores;no;0;no;no;;623;21-may-2021;1;-1;0;;no
27083;49;admin.;casado;secundaria/superiores;no;1058;no;no;fijo;291;17-nov-2021;3;-1;0;;no
27084;30;management;soltero;universitarios;no;0;no;no;movil;240;7-jul-2021;1;-1;0;;no
27085;37;management;casado;universitarios;no;-70;si;no;movil;386;25-jul-2021;2;-1;0;;no
27086;57;retired;casado;priamaria;no;1466;no;no;;326;20-jun-2021;1;-1;0;;no
27087;42;technician;casado;secundaria/superiores;no;234;no;no;movil;765;4-feb-2021;2;-1;0;;no
27088;29;technician;soltero;secundaria/superiores;no;3851;no;no;movil;59;2-nov-2021;2;-1;0;;no
27089;38;services;casado;universitarios;no;658;no;no;movil;328;4-aug-2021;2;-1;0;;no
27090;36;blue-collar;casado;secundaria/superiores;no;779;si;no;movil;240;11-may-2021;1;-1;0;;no
27091;33;management;casado;secundaria/superiores;no;1423;si;no;movil;333;15-may-2021;2;364;3;sin_exito;no
27092;33;management;soltero;universitarios;no;370;no;no;movil;141;23-jul-2021;1;-1;0;;no
27093;46;entrepreneur;casado;secundaria/superiores;no;0;si;si;movil;54;29-jul-2021;16;-1;0;;no
27094;42;management;casado;universitarios;no;17;no;no;movil;175;13-aug-2021;6;-1;0;;no
27095;31;management;casado;universitarios;no;181;si;no;movil;497;10-jul-2021;1;-1;0;;no
27096;47;services;casado;secundaria/superiores;no;-98;si;si;fijo;211;13-may-2021;1;-1;0;;no
27097;53;admin.;divorciado;secundaria/superiores;no;592;si;no;;151;13-may-2021;1;-1;0;;no
27098;33;technician;soltero;secundaria/superiores;no;341;no;si;;289;12-may-2021;3;-1;0;;no
27099;41;entrepreneur;casado;universitarios;no;10;si;no;movil;196;8-may-2021;2;172;2;otro;no
27100;27;self-employed;casado;secundaria/superiores;si;254;si;si;movil;194;29-jan-2021;1;188;1;sin_exito;no
27101;55;services;divorciado;secundaria/superiores;si;1;si;no;;208;5-may-2021;1;-1;0;;no
27102;39;blue-collar;casado;secundaria/superiores;no;-405;si;no;movil;177;8-may-2021;1;-1;0;;no
27103;46;technician;casado;secundaria/superiores;no;778;si;no;movil;71;8-aug-2021;10;-1;0;;no
27104;31;management;soltero;universitarios;no;0;si;si;movil;117;14-may-2021;3;352;3;sin_exito;no
27105;37;services;soltero;universitarios;no;718;no;no;;43;17-jun-2021;1;-1;0;;no
27106;49;self-employed;casado;priamaria;no;5711;no;no;movil;89;20-nov-2021;1;-1;0;;no
27107;31;services;soltero;secundaria/superiores;no;2038;si;no;;148;20-may-2021;1;-1;0;;no
27108;30;services;casado;secundaria/superiores;no;80;si;no;;185;8-may-2021;2;-1;0;;no
27109;44;management;casado;secundaria/superiores;no;8262;si;no;movil;201;23-jul-2021;16;-1;0;;no
27110;32;unemployed;soltero;secundaria/superiores;no;8304;no;no;movil;486;2-aug-2021;1;286;2;sin_exito;no
27111;28;management;soltero;universitarios;no;95;no;no;fijo;283;28-jan-2021;4;-1;0;;no
27112;37;management;soltero;universitarios;no;-670;si;no;movil;240;16-apr-2021;1;-1;0;;no
27113;31;management;soltero;universitarios;no;15;no;no;movil;119;11-aug-2021;2;-1;0;;no
27114;40;technician;casado;secundaria/superiores;no;1270;no;no;movil;342;17-apr-2021;2;-1;0;;no
27115;35;admin.;casado;universitarios;no;221;si;si;movil;142;3-feb-2021;2;-1;0;;no
27116;45;admin.;casado;secundaria/superiores;no;644;no;si;fijo;92;22-jul-2021;1;-1;0;;no
27117;35;management;casado;universitarios;no;6;si;si;;136;15-may-2021;1;-1;0;;no
27118;41;management;casado;universitarios;no;1408;no;no;movil;403;23-jul-2021;3;-1;0;;no
27119;50;admin.;soltero;secundaria/superiores;no;642;no;no;movil;435;18-nov-2021;1;-1;0;;no
27120;49;services;divorciado;secundaria/superiores;no;947;no;no;;808;20-jun-2021;2;-1;0;;si
27121;33;self-employed;soltero;universitarios;no;1354;si;no;movil;130;20-nov-2021;2;-1;0;;no
27122;39;admin.;soltero;secundaria/superiores;no;113;si;no;;342;6-may-2021;1;-1;0;;no
27123;50;services;casado;secundaria/superiores;no;26394;no;no;movil;206;25-aug-2021;4;-1;0;;no
27124;32;management;casado;universitarios;no;864;si;no;movil;17;28-aug-2021;19;-1;0;;no
27125;31;blue-collar;casado;secundaria/superiores;no;823;si;no;movil;152;5-feb-2021;2;-1;0;;no
27126;35;technician;soltero;universitarios;no;7546;si;no;movil;255;28-aug-2021;1;88;2;otro;no
27127;44;admin.;casado;secundaria/superiores;no;266;si;no;movil;294;17-apr-2021;2;-1;0;;no
27128;33;blue-collar;soltero;secundaria/superiores;no;5;si;no;movil;188;31-jul-2021;3;-1;0;;no
27129;37;admin.;casado;secundaria/superiores;no;597;no;no;movil;395;2-jun-2021;1;-1;0;;si
27130;49;management;casado;universitarios;no;1887;no;no;movil;244;18-nov-2021;3;-1;0;;no
27131;33;blue-collar;casado;universitarios;no;22;si;no;;375;27-may-2021;1;-1;0;;no
27132;35;management;casado;universitarios;no;300;si;no;movil;555;15-jul-2021;2;-1;0;;no
27133;41;services;casado;secundaria/superiores;no;428;no;no;movil;38;31-jul-2021;2;-1;0;;no
27134;32;management;divorciado;universitarios;no;530;si;no;movil;118;2-jun-2021;1;60;1;sin_exito;no
27135;32;services;casado;secundaria/superiores;no;1129;si;no;movil;903;15-apr-2021;2;341;2;sin_exito;si
27136;29;services;soltero;secundaria/superiores;no;84;no;si;;587;3-jul-2021;3;-1;0;;si
27137;57;unemployed;casado;priamaria;no;0;si;no;movil;231;20-nov-2021;2;-1;0;;no
27138;35;blue-collar;casado;priamaria;no;1347;si;si;movil;360;20-apr-2021;1;-1;0;;no
27139;28;management;soltero;universitarios;no;502;no;no;movil;136;16-jun-2021;2;-1;0;;si
27140;31;admin.;divorciado;secundaria/superiores;no;53;si;no;;128;7-may-2021;4;-1;0;;no
27141;49;technician;soltero;secundaria/superiores;no;1202;si;no;;122;18-jun-2021;1;-1;0;;no
27142;40;services;soltero;secundaria/superiores;no;23;si;no;;179;8-may-2021;5;-1;0;;no
27143;33;management;soltero;universitarios;no;973;no;no;movil;762;29-jan-2021;1;-1;0;;no
27144;32;self-employed;casado;secundaria/superiores;si;9;no;no;movil;331;21-aug-2021;2;-1;0;;no
27145;54;self-employed;divorciado;universitarios;no;0;si;si;movil;309;29-jan-2021;3;-1;0;;no
27146;49;blue-collar;casado;priamaria;no;592;no;no;movil;133;28-aug-2021;15;-1;0;;no
27147;27;student;soltero;secundaria/superiores;no;1925;no;no;movil;190;22-may-2021;1;-1;0;;no
27148;50;blue-collar;casado;priamaria;no;156;si;no;;117;7-may-2021;3;-1;0;;no
27149;56;blue-collar;casado;secundaria/superiores;no;2583;no;no;movil;70;21-nov-2021;1;-1;0;;no
27150;36;management;casado;universitarios;no;-661;si;si;;221;5-jun-2021;3;-1;0;;no
27151;46;blue-collar;casado;priamaria;no;874;no;no;movil;996;6-aug-2021;1;-1;0;;si
27152;32;management;casado;secundaria/superiores;no;14611;si;no;movil;67;17-jul-2021;1;-1;0;;no
27153;42;blue-collar;casado;priamaria;no;869;si;si;movil;718;11-may-2021;2;-1;0;;no
27154;31;blue-collar;casado;secundaria/superiores;no;41;si;no;;265;19-may-2021;1;-1;0;;no
27155;58;unemployed;casado;priamaria;no;3884;no;no;;399;9-jul-2021;8;-1;0;;no
27156;44;technician;casado;secundaria/superiores;no;7876;si;no;movil;212;20-nov-2021;1;101;2;sin_exito;no
27157;46;self-employed;divorciado;universitarios;no;926;si;no;movil;463;1-apr-2021;1;133;3;sin_exito;no
27158;40;technician;casado;secundaria/superiores;no;203;si;no;movil;328;24-jul-2021;1;-1;0;;no
27159;35;management;casado;universitarios;no;-640;si;si;;78;5-jun-2021;6;-1;0;;no
27160;34;admin.;soltero;secundaria/superiores;no;713;no;no;movil;124;5-feb-2021;2;-1;0;;no
27161;40;management;casado;universitarios;no;2487;no;no;movil;126;30-apr-2021;1;-1;0;;no
27162;46;blue-collar;casado;priamaria;no;4602;si;no;fijo;39;15-may-2021;1;-1;0;;no
27163;34;self-employed;soltero;universitarios;no;36;no;no;fijo;55;28-jan-2021;1;-1;0;;no
27164;47;technician;casado;universitarios;no;150;si;no;movil;212;21-jul-2021;7;-1;0;;no
27165;43;blue-collar;casado;secundaria/superiores;no;917;si;no;movil;87;8-may-2021;2;-1;0;;no
27166;30;technician;soltero;universitarios;no;1271;si;no;movil;303;26-aug-2021;5;-1;0;;no
27167;31;technician;soltero;universitarios;no;44;no;no;movil;16;28-aug-2021;13;-1;0;;no
27168;33;management;soltero;universitarios;si;-5;no;no;movil;127;18-aug-2021;4;-1;0;;no
27169;33;blue-collar;casado;secundaria/superiores;no;-81;si;no;movil;339;29-jan-2021;2;-1;0;;no
27170;34;technician;casado;universitarios;no;-624;no;no;fijo;20;2-feb-2021;8;-1;0;;no
27171;31;blue-collar;casado;universitarios;no;433;no;si;movil;114;3-feb-2021;1;-1;0;;no
27172;37;management;casado;secundaria/superiores;no;2442;no;no;movil;97;4-feb-2021;1;-1;0;;no
27173;37;admin.;divorciado;secundaria/superiores;no;295;si;si;movil;202;11-may-2021;3;265;2;sin_exito;no
27174;26;blue-collar;casado;priamaria;no;399;si;no;movil;1288;22-jul-2021;2;-1;0;;no
27175;31;technician;soltero;secundaria/superiores;no;2544;no;no;movil;229;12-jan-2021;1;279;2;exito;si
27176;30;services;casado;secundaria/superiores;no;1256;si;no;movil;123;18-may-2021;3;-1;0;;no
27177;45;technician;soltero;universitarios;no;302;si;no;movil;22;21-nov-2021;2;154;4;sin_exito;no
